iitem,iname,date,index,avgprice,upt
-2114,Nuggets,26/11/12 0:00,1.279433745,16981.9241,11.50009881
-2054,2-pc Chicken,26/11/12 0:00,1.637554208,21735.257,70.35685015
-2045,Chicken Burger,26/11/12 0:00,1.489474798,19769.799,9.893054297
-2030,Large Big Burger,26/11/12 0:00,1.757092406,23321.8875,10.70560489
-2020,Double Cheeseburger,26/11/12 0:00,1.690138424,22433.2073,14.9268554
-2018,McSpicy,26/11/12 0:00,1.814994922,24090.4276,19.00666191
-2010,Cheeseburger,26/11/12 0:00,1.207866639,16032.0139,57.26074147
-2006,Triple Cheeseburger,26/11/12 0:00,2.104385331,27931.5065,2.081533935
-1010,1-pc Chicken & Rice,26/11/12 0:00,0.923856815,12262.3515,64.87765095
-2114,Nuggets,03/12/12 0:00,1.278201537,16965.569,11.00694308
-2054,2-pc Chicken,03/12/12 0:00,1.638225865,21744.1719,70.76060095
-2045,Chicken Burger,03/12/12 0:00,1.488795917,19760.7882,10.18024556
-2030,Large Big Burger,03/12/12 0:00,1.753672018,23276.4887,10.78041031
-2020,Double Cheeseburger,03/12/12 0:00,1.682015121,22325.3867,14.09798768
-2018,McSpicy,03/12/12 0:00,1.815016778,24090.7177,18.41878163
-2010,Cheeseburger,03/12/12 0:00,1.207411859,16025.9776,57.31377241
-2006,Triple Cheeseburger,03/12/12 0:00,2.107019807,27966.4739,2.147648374
-1010,1-pc Chicken & Rice,03/12/12 0:00,0.923960665,12263.7299,87.08861256
-2114,Nuggets,10/12/12 0:00,1.272336955,16887.7284,10.55852129
-2054,2-pc Chicken,10/12/12 0:00,1.63855964,21748.6021,70.981688
-2045,Chicken Burger,10/12/12 0:00,1.489028275,19763.8723,9.979459139
-2030,Large Big Burger,10/12/12 0:00,1.752827816,23265.2836,10.40679356
-2020,Double Cheeseburger,10/12/12 0:00,1.678235727,22275.2228,13.45191143
-2018,McSpicy,10/12/12 0:00,1.815017042,24090.7212,19.09464641
-2010,Cheeseburger,10/12/12 0:00,1.206202381,16009.9242,57.04962553
-2006,Triple Cheeseburger,10/12/12 0:00,2.109735003,28002.5127,1.988785592
-1010,1-pc Chicken & Rice,10/12/12 0:00,0.924335621,12268.7067,130.9573539
-2114,Nuggets,17/12/12 0:00,1.272661697,16892.0387,9.874299252
-2054,2-pc Chicken,17/12/12 0:00,1.637534062,21734.9896,77.53603883
-2045,Chicken Burger,17/12/12 0:00,1.488727876,19759.8851,10.54638656
-2030,Large Big Burger,17/12/12 0:00,1.751371273,23245.9509,10.51296785
-2020,Double Cheeseburger,17/12/12 0:00,1.677463369,22264.9713,13.5076552
-2018,McSpicy,17/12/12 0:00,1.815018112,24090.7354,16.06882768
-2010,Cheeseburger,17/12/12 0:00,1.206430581,16012.9531,59.9234526
-2006,Triple Cheeseburger,17/12/12 0:00,2.104964138,27939.189,1.900224741
-1010,1-pc Chicken & Rice,17/12/12 0:00,0.924343924,12268.8169,121.004492
-2114,Nuggets,24/12/12 0:00,1.276561651,16943.8028,9.538793558
-2054,2-pc Chicken,24/12/12 0:00,1.63665038,21723.2605,76.97489909
-2045,Chicken Burger,24/12/12 0:00,1.487723341,19746.5519,10.99332874
-2030,Large Big Burger,24/12/12 0:00,1.759562066,23354.6673,10.85792655
-2020,Double Cheeseburger,24/12/12 0:00,1.680542334,22305.8384,13.05177431
-2018,McSpicy,24/12/12 0:00,1.815019965,24090.76,14.18317175
-2010,Cheeseburger,24/12/12 0:00,1.2069758,16020.1898,60.5613293
-2006,Triple Cheeseburger,24/12/12 0:00,2.104780547,27936.7522,1.689619968
-1010,1-pc Chicken & Rice,24/12/12 0:00,0.924407142,12269.656,44.61045288
-2114,Nuggets,31/12/12 0:00,1.317933338,17492.9292,10.56124389
-2054,2-pc Chicken,31/12/12 0:00,1.663732901,22082.7268,83.76572753
-2045,Chicken Burger,31/12/12 0:00,1.490344255,19781.3393,12.54845291
-2030,Large Big Burger,31/12/12 0:00,1.787856453,23730.2187,11.76128987
-2020,Double Cheeseburger,31/12/12 0:00,1.700961019,22576.8556,15.23974485
-2018,McSpicy,31/12/12 0:00,1.828657161,24271.7665,15.37989008
-2010,Cheeseburger,31/12/12 0:00,1.220049665,16193.7192,66.94242549
-2006,Triple Cheeseburger,31/12/12 0:00,2.115532909,28079.4683,1.977977897
-1010,1-pc Chicken & Rice,31/12/12 0:00,0.924659082,12273,24.95088623
-2114,Nuggets,07/01/13 0:00,1.325939592,17599.1962,10.67522999
-2054,2-pc Chicken,07/01/13 0:00,1.667732517,22135.8137,75.17311042
-2045,Chicken Burger,07/01/13 0:00,1.491084065,19791.1588,11.4657554
-2030,Large Big Burger,07/01/13 0:00,1.796844918,23849.5226,11.10918243
-2020,Double Cheeseburger,07/01/13 0:00,1.702385248,22595.7594,14.31520214
-2018,McSpicy,07/01/13 0:00,1.831353831,24307.5594,13.79550488
-2010,Cheeseburger,07/01/13 0:00,1.221394771,16211.5728,62.46614648
-2006,Triple Cheeseburger,07/01/13 0:00,2.115663648,28081.2036,1.894751371
-1010,1-pc Chicken & Rice,07/01/13 0:00,0.924659082,12273,69.8015112
-2114,Nuggets,14/01/13 0:00,1.323896873,17572.0832,10.70388126
-2054,2-pc Chicken,14/01/13 0:00,1.667355737,22130.8127,83.95769037
-2045,Chicken Burger,14/01/13 0:00,1.491801514,19800.6815,11.72432803
-2030,Large Big Burger,14/01/13 0:00,1.794974708,23824.6993,11.27355865
-2020,Double Cheeseburger,14/01/13 0:00,1.699426497,22556.4879,14.3262511
-2018,McSpicy,14/01/13 0:00,1.830772629,24299.8451,14.19761427
-2010,Cheeseburger,14/01/13 0:00,1.22134855,16210.9593,63.64928628
-2006,Triple Cheeseburger,14/01/13 0:00,2.115030551,28072.8005,1.848478788
-1010,1-pc Chicken & Rice,14/01/13 0:00,0.924659082,12273,63.25688991
-2114,Nuggets,21/01/13 0:00,1.322433331,17552.6576,10.27130461
-2054,2-pc Chicken,21/01/13 0:00,1.666609154,22120.9033,77.32196558
-2045,Chicken Burger,21/01/13 0:00,1.491256144,19793.4428,11.31004451
-2030,Large Big Burger,21/01/13 0:00,1.79184913,23783.2135,10.51673237
-2020,Double Cheeseburger,21/01/13 0:00,1.700131357,22565.8435,13.93235359
-2018,McSpicy,21/01/13 0:00,1.831398034,24308.1461,13.3478078
-2010,Cheeseburger,21/01/13 0:00,1.221780283,16216.6897,62.57695077
-2006,Triple Cheeseburger,21/01/13 0:00,2.116571762,28093.257,1.830015306
-1010,1-pc Chicken & Rice,21/01/13 0:00,0.924659082,12273,49.73018222
-2114,Nuggets,28/01/13 0:00,1.323334092,17564.6134,10.36873612
-2054,2-pc Chicken,28/01/13 0:00,1.668443404,22145.2493,74.83935304
-2045,Chicken Burger,28/01/13 0:00,1.49187782,19801.6943,11.23604487
-2030,Large Big Burger,28/01/13 0:00,1.792749371,23795.1624,10.54659436
-2020,Double Cheeseburger,28/01/13 0:00,1.700089158,22565.2834,13.88493371
-2018,McSpicy,28/01/13 0:00,1.83126526,24306.3838,13.36235021
-2010,Cheeseburger,28/01/13 0:00,1.222159557,16221.7238,61.86069702
-2006,Triple Cheeseburger,28/01/13 0:00,2.116441799,28091.532,1.821548226
-1010,1-pc Chicken & Rice,28/01/13 0:00,0.924659082,12273,39.54148544
-2114,Nuggets,04/02/13 0:00,1.322327078,17551.2473,10.40423403
-2054,2-pc Chicken,04/02/13 0:00,1.668051774,22140.0512,73.40329769
-2045,Chicken Burger,04/02/13 0:00,1.491961998,19802.8116,11.72937739
-2030,Large Big Burger,04/02/13 0:00,1.794754283,23821.7736,10.4926439
-2020,Double Cheeseburger,04/02/13 0:00,1.702154057,22592.6908,13.51565859
-2018,McSpicy,04/02/13 0:00,1.830652279,24298.2477,12.60443416
-2010,Cheeseburger,04/02/13 0:00,1.221783063,16216.7266,61.10930273
-2006,Triple Cheeseburger,04/02/13 0:00,2.116651925,28094.321,1.717964483
-1010,1-pc Chicken & Rice,04/02/13 0:00,0.924659082,12273,44.54048971
-2114,Nuggets,11/02/13 0:00,1.322880396,17558.5915,10.68424874
-2054,2-pc Chicken,11/02/13 0:00,1.668666481,22148.2102,75.63607887
-2045,Chicken Burger,11/02/13 0:00,1.492009681,19803.4445,12.24742428
-2030,Large Big Burger,11/02/13 0:00,1.793471981,23804.7536,10.63632359
-2020,Double Cheeseburger,11/02/13 0:00,1.701611482,22585.4892,14.13689869
-2018,McSpicy,11/02/13 0:00,1.831007195,24302.9585,12.66855376
-2010,Cheeseburger,11/02/13 0:00,1.222079937,16220.667,61.32481421
-2006,Triple Cheeseburger,11/02/13 0:00,2.116734905,28095.4224,1.749777709
-1010,1-pc Chicken & Rice,11/02/13 0:00,0.924659082,12273,51.71327302
-2114,Nuggets,18/02/13 0:00,1.322923469,17559.1632,10.51049624
-2054,2-pc Chicken,18/02/13 0:00,1.668072124,22140.3213,72.02731546
-2045,Chicken Burger,18/02/13 0:00,1.491412612,19795.5196,10.98997426
-2030,Large Big Burger,18/02/13 0:00,1.800060634,23892.2048,11.75988501
-2020,Double Cheeseburger,18/02/13 0:00,1.699233225,22553.9226,14.49628933
-2018,McSpicy,18/02/13 0:00,1.831390929,24308.0518,12.487551
-2010,Cheeseburger,18/02/13 0:00,1.221424117,16211.9623,60.92328035
-2006,Triple Cheeseburger,18/02/13 0:00,2.117094869,28100.2002,1.777448269
-1010,1-pc Chicken & Rice,18/02/13 0:00,0.924659082,12273,60.01184966
-2114,Nuggets,25/02/13 0:00,1.321387034,17538.7701,9.762463909
-2054,2-pc Chicken,25/02/13 0:00,1.667630046,22134.4536,68.79298188
-2045,Chicken Burger,25/02/13 0:00,1.492724207,19812.9284,10.08730612
-2030,Large Big Burger,25/02/13 0:00,1.792090273,23786.4142,10.5516394
-2020,Double Cheeseburger,25/02/13 0:00,1.700495035,22570.6706,13.45133386
-2018,McSpicy,25/02/13 0:00,1.831033451,24303.307,11.47361804
-2010,Cheeseburger,25/02/13 0:00,1.221668877,16215.211,57.7196841
-2006,Triple Cheeseburger,25/02/13 0:00,2.115859128,28083.7982,1.657650703
-1010,1-pc Chicken & Rice,25/02/13 0:00,0.924659082,12273,61.87479817
-2114,Nuggets,04/03/13 0:00,1.321884065,17545.3672,9.910658001
-2054,2-pc Chicken,04/03/13 0:00,1.667896775,22137.9939,68.89912187
-2045,Chicken Burger,04/03/13 0:00,1.492721548,19812.8931,10.44888644
-2030,Large Big Burger,04/03/13 0:00,1.791161373,23774.0849,10.52535605
-2020,Double Cheeseburger,04/03/13 0:00,1.69955304,22558.1675,13.52041592
-2018,McSpicy,04/03/13 0:00,1.830741309,24299.4294,11.60965596
-2010,Cheeseburger,04/03/13 0:00,1.221876863,16217.9716,58.61689998
-2006,Triple Cheeseburger,04/03/13 0:00,2.115579696,28080.0893,1.678409981
-1010,1-pc Chicken & Rice,04/03/13 0:00,0.924659082,12273,63.08056858
-2114,Nuggets,11/03/13 0:00,1.321920448,17545.8501,9.937253645
-2054,2-pc Chicken,11/03/13 0:00,1.667202712,22128.7816,75.85568918
-2045,Chicken Burger,11/03/13 0:00,1.492385934,19808.4385,10.51276654
-2030,Large Big Burger,11/03/13 0:00,1.793026008,23798.8342,10.53497593
-2020,Double Cheeseburger,11/03/13 0:00,1.699185685,22553.2916,13.60952802
-2018,McSpicy,11/03/13 0:00,1.830784872,24300.0076,11.69372672
-2010,Cheeseburger,11/03/13 0:00,1.221231259,16209.4025,58.82398382
-2006,Triple Cheeseburger,11/03/13 0:00,2.115972772,28085.3066,1.68791365
-1010,1-pc Chicken & Rice,11/03/13 0:00,0.924659082,12273,73.38658437
-2114,Nuggets,18/03/13 0:00,1.3234117,17565.6435,9.008231368
-2054,2-pc Chicken,18/03/13 0:00,1.668655383,22148.0629,60.45828699
-2045,Chicken Burger,18/03/13 0:00,1.493969095,19829.4518,9.3810901
-2030,Large Big Burger,18/03/13 0:00,1.792890258,23797.0324,8.896996663
-2020,Double Cheeseburger,18/03/13 0:00,1.70054409,22571.3217,12.20912125
-2018,McSpicy,18/03/13 0:00,1.831121525,24304.476,10.12769744
-2010,Cheeseburger,18/03/13 0:00,1.222477797,16225.9478,50.78353726
-2006,Triple Cheeseburger,18/03/13 0:00,2.116558706,28093.0837,1.486985539
-1010,1-pc Chicken & Rice,18/03/13 0:00,0.924659082,12273,68.51167964
-2114,Nuggets,25/03/13 0:00,1.323159082,17562.2905,10.06150258
-2054,2-pc Chicken,25/03/13 0:00,1.669900671,22164.5916,69.51913363
-2045,Chicken Burger,25/03/13 0:00,1.494316763,19834.0664,10.24287261
-2030,Large Big Burger,25/03/13 0:00,1.790167295,23760.8905,10.4596098
-2020,Double Cheeseburger,25/03/13 0:00,1.6985663,22545.0705,13.72154984
-2018,McSpicy,25/03/13 0:00,1.831263098,24306.3551,11.34560241
-2010,Cheeseburger,25/03/13 0:00,1.221153439,16208.3696,58.97065251
-2006,Triple Cheeseburger,25/03/13 0:00,2.116707383,28095.0571,1.635050847
-1010,1-pc Chicken & Rice,25/03/13 0:00,0.924659082,12273,79.96695438
-2114,Nuggets,01/04/13 0:00,1.322215746,17549.7696,10.63108095
-2054,2-pc Chicken,01/04/13 0:00,1.66966786,22161.5015,68.56286863
-2045,Chicken Burger,01/04/13 0:00,1.493723205,19826.1881,11.3835316
-2030,Large Big Burger,01/04/13 0:00,1.792295186,23789.134,10.51357225
-2020,Double Cheeseburger,01/04/13 0:00,1.699452678,22556.8354,14.45159481
-2018,McSpicy,01/04/13 0:00,1.831466963,24309.061,11.25121088
-2010,Cheeseburger,01/04/13 0:00,1.221873457,16217.9264,59.89191175
-2006,Triple Cheeseburger,01/04/13 0:00,2.116553341,28093.0125,1.573036593
-1010,1-pc Chicken & Rice,01/04/13 0:00,0.924659082,12273,61.31189079
-2114,Nuggets,08/04/13 0:00,1.323794696,17570.727,10.52267055
-2054,2-pc Chicken,08/04/13 0:00,1.669054027,22153.3541,67.56005577
-2045,Chicken Burger,08/04/13 0:00,1.492805975,19814.0137,11.94378994
-2030,Large Big Burger,08/04/13 0:00,1.792998719,23798.472,11.23722215
-2020,Double Cheeseburger,08/04/13 0:00,1.700132502,22565.8587,14.94869899
-2018,McSpicy,08/04/13 0:00,1.831549409,24310.1553,10.83803131
-2010,Cheeseburger,08/04/13 0:00,1.221722391,16215.9213,60.01834282
-2006,Triple Cheeseburger,08/04/13 0:00,2.117152513,28100.9653,1.410141643
-1010,1-pc Chicken & Rice,08/04/13 0:00,0.924659082,12273,56.49049377
-2114,Nuggets,15/04/13 0:00,1.323534808,17567.2775,10.52562422
-2054,2-pc Chicken,15/04/13 0:00,1.669523815,22159.5896,68.76172415
-2045,Chicken Burger,15/04/13 0:00,1.492400942,19808.6377,12.64957634
-2030,Large Big Burger,15/04/13 0:00,1.789576509,23753.049,10.90118916
-2020,Double Cheeseburger,15/04/13 0:00,1.702197634,22593.2692,15.66095998
-2018,McSpicy,15/04/13 0:00,1.831236646,24306.004,11.09534545
-2010,Cheeseburger,15/04/13 0:00,1.222408046,16225.022,61.95154526
-2006,Triple Cheeseburger,15/04/13 0:00,2.117322956,28103.2276,1.391453397
-1010,1-pc Chicken & Rice,15/04/13 0:00,0.924659082,12273,62.18394445
-2114,Nuggets,22/04/13 0:00,1.322382325,17551.9806,10.29363285
-2054,2-pc Chicken,22/04/13 0:00,1.669165449,22154.833,66.60874296
-2045,Chicken Burger,22/04/13 0:00,1.492743268,19813.1814,12.63685197
-2030,Large Big Burger,22/04/13 0:00,1.79199991,23785.2148,11.2115058
-2020,Double Cheeseburger,22/04/13 0:00,1.69699065,22524.1569,15.74320317
-2018,McSpicy,22/04/13 0:00,1.831243087,24306.0895,11.05964829
-2010,Cheeseburger,22/04/13 0:00,1.220933045,16205.4443,63.13428145
-2006,Triple Cheeseburger,22/04/13 0:00,2.116334258,28090.1046,1.368639885
-1010,1-pc Chicken & Rice,22/04/13 0:00,0.924659082,12273,70.87036462
-2114,Nuggets,29/04/13 0:00,1.322549363,17554.1977,9.752625637
-2054,2-pc Chicken,29/04/13 0:00,1.669459361,22158.7341,64.87509476
-2045,Chicken Burger,29/04/13 0:00,1.492371092,19808.2415,12.6323272
-2030,Large Big Burger,29/04/13 0:00,1.788108845,23733.5687,11.04521895
-2020,Double Cheeseburger,29/04/13 0:00,1.695504325,22504.4289,15.49112183
-2018,McSpicy,29/04/13 0:00,1.831086311,24304.0086,10.46891504
-2010,Cheeseburger,29/04/13 0:00,1.220534182,16200.1502,61.61361459
-2006,Triple Cheeseburger,29/04/13 0:00,2.116790386,28096.1588,1.313500237
-1010,1-pc Chicken & Rice,29/04/13 0:00,0.924659082,12273,63.8733804
-2114,Nuggets,06/05/13 0:00,1.323462217,17566.314,9.435577521
-2054,2-pc Chicken,06/05/13 0:00,1.670094914,22167.1698,63.30601842
-2045,Chicken Burger,06/05/13 0:00,1.492215844,19806.1809,12.34715757
-2030,Large Big Burger,06/05/13 0:00,1.790965004,23771.4785,10.08141246
-2020,Double Cheeseburger,06/05/13 0:00,1.696867242,22522.5189,14.34498764
-2018,McSpicy,06/05/13 0:00,1.831400324,24308.1765,9.712363924
-2010,Cheeseburger,06/05/13 0:00,1.220790839,16203.5568,60.82913496
-2006,Triple Cheeseburger,06/05/13 0:00,2.116312891,28089.821,1.29876697
-1010,1-pc Chicken & Rice,06/05/13 0:00,0.924659082,12273,58.02134981
-2114,Nuggets,13/05/13 0:00,1.324880457,17585.1383,9.944767627
-2054,2-pc Chicken,13/05/13 0:00,1.669403323,22157.9903,63.90488466
-2045,Chicken Burger,13/05/13 0:00,1.492773442,19813.5819,12.63532421
-2030,Large Big Burger,13/05/13 0:00,1.790890944,23770.4955,10.89650914
-2020,Double Cheeseburger,13/05/13 0:00,1.696907225,22523.0496,14.72013801
-2018,McSpicy,13/05/13 0:00,1.831122022,24304.4826,9.884977481
-2010,Cheeseburger,13/05/13 0:00,1.22149734,16212.9342,60.43215534
-2006,Triple Cheeseburger,13/05/13 0:00,2.116353808,28090.3641,1.41438002
-1010,1-pc Chicken & Rice,13/05/13 0:00,0.924659082,12273,77.01166888
-2114,Nuggets,20/05/13 0:00,1.323965494,17572.994,10.16366145
-2054,2-pc Chicken,20/05/13 0:00,1.670133557,22167.6827,67.52727451
-2045,Chicken Burger,20/05/13 0:00,1.491993212,19803.2259,13.17127556
-2030,Large Big Burger,20/05/13 0:00,1.78702108,23719.1308,10.57850478
-2020,Double Cheeseburger,20/05/13 0:00,1.69786306,22535.7364,15.02462652
-2018,McSpicy,20/05/13 0:00,1.831204536,24305.5778,10.35763912
-2010,Cheeseburger,20/05/13 0:00,1.220780057,16203.4137,63.40092783
-2006,Triple Cheeseburger,20/05/13 0:00,2.116226045,28088.6683,1.388572795
-1010,1-pc Chicken & Rice,20/05/13 0:00,0.924659082,12273,69.23178122
-2114,Nuggets,27/05/13 0:00,1.323456581,17566.2392,10.13740747
-2054,2-pc Chicken,27/05/13 0:00,1.670304204,22169.9477,65.93999939
-2045,Chicken Burger,27/05/13 0:00,1.492398614,19808.6068,12.99670003
-2030,Large Big Burger,27/05/13 0:00,1.789300987,23749.392,10.84991126
-2020,Double Cheeseburger,27/05/13 0:00,1.696579462,22518.6992,15.15926037
-2018,McSpicy,27/05/13 0:00,1.831249386,24306.1731,10.17730026
-2010,Cheeseburger,27/05/13 0:00,1.220872599,16204.642,62.22254796
-2006,Triple Cheeseburger,27/05/13 0:00,2.11686737,28097.1806,1.461189417
-1010,1-pc Chicken & Rice,27/05/13 0:00,0.924659082,12273,87.4886004
-2114,Nuggets,03/06/13 0:00,1.323944685,17572.7178,10.11265975
-2054,2-pc Chicken,03/06/13 0:00,1.6691183,22154.2072,65.40944917
-2045,Chicken Burger,03/06/13 0:00,1.492575921,19810.9602,13.28672574
-2030,Large Big Burger,03/06/13 0:00,1.78888665,23743.8925,10.55706461
-2020,Double Cheeseburger,03/06/13 0:00,1.69821378,22540.3915,15.19526206
-2018,McSpicy,03/06/13 0:00,1.831103933,24304.2425,9.945228659
-2010,Cheeseburger,03/06/13 0:00,1.220334468,16197.4994,61.56833059
-2006,Triple Cheeseburger,03/06/13 0:00,2.116659971,28094.4278,1.469474997
-1010,1-pc Chicken & Rice,03/06/13 0:00,0.924659082,12273,85.20016031
-2114,Nuggets,10/06/13 0:00,1.324753507,17583.4533,10.04769774
-2054,2-pc Chicken,10/06/13 0:00,1.669417622,22158.1801,64.9665046
-2045,Chicken Burger,10/06/13 0:00,1.492932984,19815.6995,12.83006618
-2030,Large Big Burger,10/06/13 0:00,1.789097627,23746.6928,10.26534407
-2020,Double Cheeseburger,10/06/13 0:00,1.696970572,22523.8904,15.18175312
-2018,McSpicy,10/06/13 0:00,1.83124858,24306.1624,9.924118901
-2010,Cheeseburger,10/06/13 0:00,1.221034581,16206.792,61.05532643
-2006,Triple Cheeseburger,10/06/13 0:00,2.11683083,28096.6956,1.399945404
-1010,1-pc Chicken & Rice,10/06/13 0:00,0.924659082,12273,161.5157037
-2114,Nuggets,17/06/13 0:00,1.324248196,17576.7463,9.7331663
-2054,2-pc Chicken,17/06/13 0:00,1.669417351,22158.1765,65.07914289
-2045,Chicken Burger,17/06/13 0:00,1.493323996,19820.8894,12.75695081
-2030,Large Big Burger,17/06/13 0:00,1.788322987,23736.411,9.941367109
-2020,Double Cheeseburger,17/06/13 0:00,1.696997062,22524.242,14.80440642
-2018,McSpicy,17/06/13 0:00,1.831219769,24305.78,9.431939599
-2010,Cheeseburger,17/06/13 0:00,1.221183026,16208.7623,59.13700322
-2006,Triple Cheeseburger,17/06/13 0:00,2.11631222,28089.8121,1.532712334
-1010,1-pc Chicken & Rice,17/06/13 0:00,0.924659082,12273,143.8189167
-2114,Nuggets,24/06/13 0:00,1.325042417,17587.288,9.731612038
-2054,2-pc Chicken,24/06/13 0:00,1.670237851,22169.067,67.30086284
-2045,Chicken Burger,24/06/13 0:00,1.492807165,19814.0295,12.55705135
-2030,Large Big Burger,24/06/13 0:00,1.787365057,23723.6964,10.48051376
-2020,Double Cheeseburger,24/06/13 0:00,1.695472049,22504.0005,14.4387594
-2018,McSpicy,24/06/13 0:00,1.830563731,24297.0724,9.369903194
-2010,Cheeseburger,24/06/13 0:00,1.220669909,16201.9517,59.69264613
-2006,Triple Cheeseburger,24/06/13 0:00,2.117765953,28109.1075,1.383536329
-1010,1-pc Chicken & Rice,24/06/13 0:00,0.924659082,12273,105.2063056
-2114,Nuggets,01/07/13 0:00,1.38872047,18432.4868,9.95906471
-2054,2-pc Chicken,01/07/13 0:00,1.724821736,22893.5589,69.67391366
-2045,Chicken Burger,01/07/13 0:00,1.520341709,20179.4955,13.44013789
-2030,Large Big Burger,01/07/13 0:00,1.829219506,24279.2305,10.97417599
-2020,Double Cheeseburger,01/07/13 0:00,1.738719498,23078.0239,15.27185697
-2018,McSpicy,01/07/13 0:00,1.836364643,24374.0679,10.4553234
-2010,Cheeseburger,01/07/13 0:00,1.249938002,16590.4271,64.29172587
-2006,Triple Cheeseburger,01/07/13 0:00,2.134463106,28330.7288,1.538805413
-1010,1-pc Chicken & Rice,01/07/13 0:00,0.924659082,12273,38.13122694
-2114,Nuggets,08/07/13 0:00,1.389149348,18438.1793,11.45319331
-2054,2-pc Chicken,08/07/13 0:00,1.722730912,22865.8074,96.83098771
-2045,Chicken Burger,08/07/13 0:00,1.521770881,20198.4649,13.95759231
-2030,Large Big Burger,08/07/13 0:00,1.830963181,24302.3743,11.98912247
-2020,Double Cheeseburger,08/07/13 0:00,1.738381089,23073.5322,16.78599411
-2018,McSpicy,08/07/13 0:00,1.836267483,24372.7783,10.72877196
-2010,Cheeseburger,08/07/13 0:00,1.250624682,16599.5414,66.49495198
-2006,Triple Cheeseburger,08/07/13 0:00,2.132720033,28307.593,1.762656741
-1010,1-pc Chicken & Rice,08/07/13 0:00,0.924659082,12273,55.09881576
-2114,Nuggets,15/07/13 0:00,1.389849989,18447.4789,11.68716836
-2054,2-pc Chicken,15/07/13 0:00,1.721636819,22851.2855,98.94444117
-2045,Chicken Burger,15/07/13 0:00,1.522426806,20207.171,13.83564128
-2030,Large Big Burger,15/07/13 0:00,1.831048256,24303.5035,12.69313865
-2020,Double Cheeseburger,15/07/13 0:00,1.740080668,23096.0907,17.45757121
-2018,McSpicy,15/07/13 0:00,1.835236578,24359.0951,11.81387038
-2010,Cheeseburger,15/07/13 0:00,1.250576848,16598.9065,68.39614913
-2006,Triple Cheeseburger,15/07/13 0:00,2.134257048,28327.9938,1.768366877
-1010,1-pc Chicken & Rice,15/07/13 0:00,0.924659082,12273,91.6000935
-2114,Nuggets,22/07/13 0:00,1.388675906,18431.8953,11.16536519
-2054,2-pc Chicken,22/07/13 0:00,1.72153477,22849.931,94.67637028
-2045,Chicken Burger,22/07/13 0:00,1.519303217,20165.7116,14.28331811
-2030,Large Big Burger,22/07/13 0:00,1.825058163,24223.997,13.02998677
-2020,Double Cheeseburger,22/07/13 0:00,1.735224403,23031.6335,17.65566468
-2018,McSpicy,22/07/13 0:00,1.833728057,24339.0725,13.55927465
-2010,Cheeseburger,22/07/13 0:00,1.249203986,16580.6845,71.56289021
-2006,Triple Cheeseburger,22/07/13 0:00,2.131273691,28288.3957,1.417336042
-1010,1-pc Chicken & Rice,22/07/13 0:00,0.924659082,12273,155.9498295
-2114,Nuggets,29/07/13 0:00,1.387667513,18418.5109,10.74745735
-2054,2-pc Chicken,29/07/13 0:00,1.72089502,22841.4396,96.21764115
-2045,Chicken Burger,29/07/13 0:00,1.519122858,20163.3177,14.23736112
-2030,Large Big Burger,29/07/13 0:00,1.826332065,24240.9055,13.00886897
-2020,Double Cheeseburger,29/07/13 0:00,1.734245747,23018.6438,17.25969831
-2018,McSpicy,29/07/13 0:00,1.833819604,24340.2876,13.38768829
-2010,Cheeseburger,29/07/13 0:00,1.248997295,16577.9411,69.26312658
-2006,Triple Cheeseburger,29/07/13 0:00,2.128953997,28257.6064,1.462686297
-1010,1-pc Chicken & Rice,29/07/13 0:00,0.924659082,12273,148.8340829
-2114,Nuggets,05/08/13 0:00,1.387078023,18410.6866,11.13979688
-2054,2-pc Chicken,05/08/13 0:00,1.724325721,22886.9753,96.77534067
-2045,Chicken Burger,05/08/13 0:00,1.518215038,20151.2682,17.26266678
-2030,Large Big Burger,05/08/13 0:00,1.817080781,24118.1132,14.61338227
-2020,Double Cheeseburger,05/08/13 0:00,1.728036442,22936.2277,19.43899178
-2018,McSpicy,05/08/13 0:00,1.833187463,24331.8972,14.12690962
-2010,Cheeseburger,05/08/13 0:00,1.248047932,16565.3402,82.04816364
-2006,Triple Cheeseburger,05/08/13 0:00,2.131685859,28293.8664,3.306449319
-1010,1-pc Chicken & Rice,05/08/13 0:00,0.924659082,12273,42.15527297
-2114,Nuggets,12/08/13 0:00,1.390854479,18460.8115,9.905203983
-2054,2-pc Chicken,12/08/13 0:00,1.725982747,22908.969,79.68560546
-2045,Chicken Burger,12/08/13 0:00,1.519919702,20173.8942,16.68498696
-2030,Large Big Burger,12/08/13 0:00,1.824786386,24220.3897,12.09062573
-2020,Double Cheeseburger,12/08/13 0:00,1.734080344,23016.4484,17.48720131
-2018,McSpicy,12/08/13 0:00,1.833613411,24337.5508,10.69134343
-2010,Cheeseburger,12/08/13 0:00,1.249661433,16586.7562,71.03577509
-2006,Triple Cheeseburger,12/08/13 0:00,2.134343969,28329.1475,3.365013656
-1010,1-pc Chicken & Rice,12/08/13 0:00,0.924659082,12273,46.23908437
-2114,Nuggets,19/08/13 0:00,1.390452626,18455.4777,10.59957857
-2054,2-pc Chicken,19/08/13 0:00,1.725954848,22908.5987,67.01128715
-2045,Chicken Burger,19/08/13 0:00,1.521237414,20191.3842,15.55789374
-2030,Large Big Burger,19/08/13 0:00,1.836188043,24371.7239,11.38247044
